player_id,install_date,attribution_channel,country,device_type,tutorial_completed,experiment_variant,player_segment,lifetime_value
P001491,2024-01-14,organic,US,iOS,True,variant_b,non_payer,0.0
P001492,2024-02-09,google,US,Android,True,control,dolphin,50.132414797578626
P001493,2024-02-10,facebook,CA,iOS,True,variant_a,minnow,13.34319734129456
P001494,2024-01-22,tiktok,AU,Android,True,control,non_payer,0.0
P001495,2024-01-11,organic,US,Android,True,variant_b,non_payer,0.0
P001496,2024-01-23,facebook,AU,iOS,True,variant_b,minnow,1.218492086364836
P001497,2024-01-01,tiktok,JP,Android,False,variant_a,dolphin,36.57421056360927
P001498,2024-02-15,tiktok,FR,Android,False,variant_a,non_payer,0.0
P001499,2024-02-06,organic,US,iOS,False,variant_b,non_payer,0.0
P001500,2024-01-21,facebook,AU,iOS,False,control,whale,402.62927845930756
P001501,2024-01-26,google,DE,iOS,True,control,non_payer,0.0
P001502,2024-02-15,organic,US,Android,False,variant_a,non_payer,0.0
P001503,2024-02-05,tiktok,JP,Android,True,variant_a,non_payer,0.0
P001504,2024-02-23,tiktok,BR,iOS,False,variant_a,non_payer,0.0
P001505,2024-01-23,organic,JP,iOS,True,control,non_payer,0.0
P001506,2024-02-26,organic,JP,Android,False,variant_a,non_payer,0.0
P001507,2024-01-01,organic,FR,iOS,True,,dolphin,41.039662031848835
P001508,2024-02-23,tiktok,DE,Android,True,control,dolphin,27.886935590638366
P001509,2024-02-24,organic,DE,iOS,True,variant_b,non_payer,0.0
P001510,2024-02-20,facebook,JP,Android,True,variant_b,non_payer,0.0
P001511,2024-02-09,facebook,DE,Android,True,,non_payer,0.0
P001512,2024-01-15,facebook,UK,iOS,False,variant_b,minnow,12.875075708587206
P001513,2024-01-21,organic,UK,iOS,True,variant_b,non_payer,0.0
P001514,2024-02-16,organic,BR,Android,False,variant_b,non_payer,0.0
P001515,2024-01-09,tiktok,US,iOS,False,control,non_payer,0.0
P001516,2024-02-22,tiktok,DE,iOS,True,variant_a,non_payer,0.0
P001517,2024-01-09,google,IN,Android,True,variant_a,non_payer,0.0
P001518,2024-01-10,organic,FR,iOS,True,variant_a,non_payer,0.0
P001519,2024-02-21,organic,MX,iOS,True,control,non_payer,0.0
P001520,2024-02-26,google,DE,Android,True,control,non_payer,0.0
P001521,2024-02-22,organic,US,Android,True,control,non_payer,0.0
P001522,2024-01-26,tiktok,JP,iOS,True,variant_b,non_payer,0.0
P001523,2024-02-10,google,US,Android,True,,non_payer,0.0
P001524,2024-02-04,organic,UK,Android,True,control,non_payer,0.0
P001525,2024-02-21,tiktok,UK,Android,True,control,non_payer,0.0
P001526,2024-01-25,tiktok,US,iOS,False,,non_payer,0.0
P001527,2024-01-26,organic,UK,iOS,True,variant_b,dolphin,32.76111360034469
P001528,2024-01-11,facebook,UK,Android,True,variant_b,non_payer,0.0
P001529,2024-02-07,organic,DE,Android,True,control,non_payer,0.0
P001530,2024-01-02,facebook,JP,Android,False,variant_b,non_payer,0.0
P001531,2024-01-07,organic,US,iOS,True,variant_b,minnow,12.615441401323956
P001532,2024-01-18,facebook,US,Android,True,control,whale,484.049422132244
P001533,2024-01-27,tiktok,DE,Android,True,control,non_payer,0.0
P001534,2024-02-03,facebook,DE,iOS,False,control,non_payer,0.0
P001535,2024-01-27,organic,BR,iOS,False,control,dolphin,56.58544733180773
P001536,2024-01-17,google,US,Android,True,,non_payer,0.0
P001537,2024-02-12,organic,JP,Android,True,variant_a,non_payer,0.0
P001538,2024-02-28,unity_ads,CA,iOS,True,variant_b,non_payer,0.0
P001539,2024-02-13,facebook,AU,Android,True,variant_b,non_payer,0.0
P001540,2024-02-28,organic,US,Android,True,variant_a,non_payer,0.0
P001541,2024-02-20,organic,UK,Android,True,variant_b,non_payer,0.0
P001542,2024-02-23,google,US,Android,False,control,non_payer,0.0
P001543,2024-01-24,organic,US,Android,False,variant_a,non_payer,0.0
P001544,2024-01-25,google,CA,iOS,True,,minnow,7.479911754469464
P001545,2024-01-07,organic,JP,iOS,True,control,non_payer,0.0
P001546,2024-02-21,organic,FR,Android,True,variant_a,non_payer,0.0
P001547,2024-01-06,facebook,AU,iOS,True,variant_b,non_payer,0.0
P001548,2024-02-22,tiktok,CA,Android,False,variant_b,non_payer,0.0
P001549,2024-01-24,tiktok,UK,Android,False,variant_b,whale,770.5190577762376
P001550,2024-02-02,organic,MX,iOS,True,variant_b,minnow,11.23819767724771
P001551,2024-02-18,facebook,AU,Android,True,control,minnow,9.969632392518374
P001552,2024-01-29,organic,US,Android,False,variant_b,non_payer,0.0
P001553,2024-02-12,facebook,US,iOS,True,variant_b,non_payer,0.0
P001554,2024-01-22,facebook,AU,Android,False,control,whale,819.0147868409343
P001555,2024-01-26,tiktok,CA,Android,True,variant_a,non_payer,0.0
P001556,2024-01-28,tiktok,US,iOS,True,variant_a,non_payer,0.0
P001557,2024-02-19,facebook,JP,Android,True,control,non_payer,0.0
P001558,2024-01-21,facebook,FR,iOS,True,variant_a,non_payer,0.0
P001559,2024-02-18,unity_ads,DE,iOS,True,variant_b,non_payer,0.0
P001560,2024-01-07,unity_ads,US,iOS,True,,non_payer,0.0
P001561,2024-01-17,organic,UK,Android,False,variant_b,minnow,1.1162445064396294
P001562,2024-01-20,organic,IN,iOS,True,variant_b,dolphin,60.38483449592823
P001563,2024-02-10,facebook,BR,iOS,True,control,non_payer,0.0
P001564,2024-02-18,organic,US,Android,False,control,non_payer,0.0
P001565,2024-01-20,organic,US,iOS,False,,non_payer,0.0
P001566,2024-02-23,organic,UK,iOS,True,variant_b,minnow,8.336354816274628
P001567,2024-01-22,google,UK,iOS,False,control,minnow,4.350757772471886
P001568,2024-01-28,organic,DE,iOS,False,variant_b,minnow,8.78919271338189
P001569,2024-02-09,organic,MX,Android,True,variant_a,non_payer,0.0
P001570,2024-02-18,organic,UK,iOS,True,variant_a,non_payer,0.0
P001571,2024-01-07,unity_ads,US,iOS,True,variant_b,whale,573.7258957711003
P001572,2024-01-01,unity_ads,BR,Android,True,variant_b,minnow,7.609572321793737
P001573,2024-02-01,facebook,US,Android,True,control,non_payer,0.0
P001574,2024-01-13,facebook,IN,Android,True,variant_a,dolphin,29.476042481970673
P001575,2024-01-30,apple_search,DE,Android,False,control,non_payer,0.0
P001576,2024-01-23,organic,IN,Android,True,variant_b,non_payer,0.0
P001577,2024-02-20,organic,US,Android,True,variant_a,non_payer,0.0
P001578,2024-02-28,organic,US,Android,True,,non_payer,0.0
P001579,2024-02-25,organic,CA,Android,True,variant_b,minnow,7.093675536208055
P001580,2024-01-19,facebook,CA,Android,True,control,minnow,11.730030199725915
P001581,2024-02-01,tiktok,UK,iOS,True,variant_b,non_payer,0.0
P001582,2024-01-30,google,IN,Android,True,variant_a,non_payer,0.0
P001583,2024-01-29,facebook,JP,Android,False,control,non_payer,0.0
P001584,2024-02-18,tiktok,DE,Android,True,variant_a,non_payer,0.0
P001585,2024-02-14,organic,US,iOS,False,,non_payer,0.0
P001586,2024-01-29,organic,FR,iOS,True,variant_a,minnow,6.739859877080619
P001587,2024-01-30,facebook,FR,iOS,True,variant_b,non_payer,0.0
P001588,2024-01-16,google,UK,Android,True,variant_a,minnow,7.824977929655592
P001589,2024-02-09,organic,IN,iOS,True,variant_a,dolphin,97.40163293640924
P001590,2024-01-19,facebook,US,iOS,False,variant_b,non_payer,0.0
P001591,2024-01-18,google,US,iOS,True,variant_b,minnow,13.20497997949067
P001592,2024-01-01,google,US,iOS,True,control,dolphin,94.29601258813675
P001593,2024-01-14,google,JP,Android,True,control,non_payer,0.0
P001594,2024-02-20,organic,AU,Android,True,variant_a,dolphin,26.214124057879282
P001595,2024-02-16,organic,UK,iOS,False,variant_a,minnow,9.66012947280364
P001596,2024-02-19,facebook,US,Android,False,variant_b,dolphin,37.87294996804937
P001597,2024-01-02,organic,US,iOS,True,control,non_payer,0.0
P001598,2024-02-23,tiktok,US,iOS,False,variant_b,non_payer,0.0
P001599,2024-01-28,facebook,CA,Android,True,variant_b,non_payer,0.0
P001600,2024-02-18,organic,US,Android,True,control,non_payer,0.0
P001601,2024-02-19,google,US,Android,True,variant_a,non_payer,0.0
P001602,2024-01-30,facebook,BR,Android,True,control,minnow,6.659411141288636
P001603,2024-02-07,organic,CA,Android,True,control,non_payer,0.0
P001604,2024-02-20,unity_ads,FR,iOS,True,variant_b,non_payer,0.0
P001605,2024-01-04,unity_ads,US,iOS,False,variant_a,minnow,10.516502411116853
P001606,2024-01-01,google,UK,iOS,True,variant_b,non_payer,0.0
P001607,2024-01-08,organic,CA,Android,True,variant_a,non_payer,0.0
P001608,2024-01-29,facebook,US,iOS,True,control,dolphin,66.31319190856189
P001609,2024-02-24,google,US,iOS,True,variant_a,dolphin,60.458585177277456
P001610,2024-02-08,organic,BR,Android,True,variant_b,non_payer,0.0
P001611,2024-01-03,organic,IN,iOS,True,control,non_payer,0.0
P001612,2024-02-01,unity_ads,US,iOS,True,variant_b,non_payer,0.0
P001613,2024-01-10,organic,UK,iOS,True,control,non_payer,0.0
P001614,2024-01-10,google,IN,iOS,False,control,dolphin,85.15587491770373
P001615,2024-01-19,facebook,US,Android,False,variant_a,non_payer,0.0
P001616,2024-02-15,facebook,DE,Android,True,variant_a,minnow,10.556380811456862
P001617,2024-02-03,organic,MX,iOS,True,variant_b,non_payer,0.0
P001618,2024-02-29,unity_ads,MX,iOS,True,variant_a,non_payer,0.0
P001619,2024-02-02,facebook,CA,Android,False,control,non_payer,0.0
P001620,2024-01-23,facebook,US,Android,True,variant_b,non_payer,0.0
P001621,2024-02-24,google,US,Android,True,variant_a,non_payer,0.0
P001622,2024-01-28,google,BR,Android,True,variant_a,whale,856.8360851233357
P001623,2024-02-01,tiktok,IN,iOS,False,variant_b,non_payer,0.0
P001624,2024-02-19,facebook,AU,Android,True,control,non_payer,0.0
P001625,2024-01-07,facebook,JP,Android,True,,non_payer,0.0
P001626,2024-01-29,tiktok,FR,iOS,True,variant_a,non_payer,0.0
P001627,2024-01-08,google,DE,iOS,True,variant_a,non_payer,0.0
P001628,2024-01-01,organic,JP,iOS,False,,non_payer,0.0
P001629,2024-02-26,organic,DE,iOS,False,variant_b,dolphin,94.55457972680907
P001630,2024-02-24,unity_ads,CA,Android,True,control,non_payer,0.0
P001631,2024-01-03,facebook,US,Android,True,variant_a,non_payer,0.0
P001632,2024-01-24,google,FR,iOS,True,variant_a,non_payer,0.0
P001633,2024-01-23,facebook,CA,iOS,True,variant_a,non_payer,0.0
P001634,2024-02-28,organic,US,Android,True,variant_b,non_payer,0.0
P001635,2024-01-08,google,JP,iOS,False,variant_a,dolphin,76.95766415660033
P001636,2024-02-23,organic,DE,Android,True,control,non_payer,0.0
P001637,2024-02-26,facebook,IN,Android,True,variant_a,non_payer,0.0
P001638,2024-02-16,facebook,US,Android,False,control,non_payer,0.0
P001639,2024-02-06,facebook,DE,Android,False,variant_a,minnow,6.535535802770442
P001640,2024-01-03,google,US,Android,True,variant_a,minnow,3.9788968922066275
P001641,2024-02-20,unity_ads,BR,Android,True,variant_b,dolphin,41.67322567311193
P001642,2024-02-02,google,US,iOS,True,variant_a,non_payer,0.0
P001643,2024-01-28,organic,DE,Android,False,control,non_payer,0.0
P001644,2024-02-16,organic,JP,iOS,True,,non_payer,0.0
P001645,2024-01-08,facebook,UK,iOS,False,variant_b,non_payer,0.0
P001646,2024-02-03,tiktok,IN,iOS,True,variant_a,minnow,6.552821050681937
P001647,2024-02-04,unity_ads,JP,Android,True,,minnow,11.36127545278483
P001648,2024-02-01,unity_ads,US,iOS,True,variant_b,minnow,1.562165422060596
P001649,2024-01-24,organic,US,Android,True,control,non_payer,0.0
P001650,2024-01-14,facebook,US,Android,False,variant_b,non_payer,0.0
P001651,2024-02-01,facebook,US,iOS,True,variant_a,non_payer,0.0
P001652,2024-02-25,organic,BR,Android,True,control,non_payer,0.0
P001653,2024-02-15,organic,MX,Android,True,control,non_payer,0.0
P001654,2024-02-12,tiktok,US,Android,True,variant_a,non_payer,0.0
P001655,2024-01-16,organic,CA,iOS,True,variant_a,non_payer,0.0
P001656,2024-01-04,organic,CA,Android,False,variant_b,minnow,12.399940651088638
P001657,2024-02-21,organic,US,Android,True,control,non_payer,0.0
P001658,2024-02-06,tiktok,UK,iOS,True,,non_payer,0.0
P001659,2024-02-23,facebook,UK,iOS,True,variant_b,non_payer,0.0
P001660,2024-01-21,google,CA,Android,True,variant_b,minnow,11.613889042131824
P001661,2024-01-14,tiktok,DE,Android,True,control,non_payer,0.0
P001662,2024-01-31,organic,FR,iOS,False,variant_b,non_payer,0.0
P001663,2024-02-24,google,US,iOS,True,variant_a,minnow,7.9918331431500595
P001664,2024-02-17,organic,JP,Android,True,variant_b,non_payer,0.0
P001665,2024-01-18,organic,DE,iOS,True,variant_a,minnow,6.5953355746999325
P001666,2024-01-07,unity_ads,BR,Android,True,variant_b,non_payer,0.0
P001667,2024-01-10,google,UK,iOS,True,control,dolphin,29.015764172139164
P001668,2024-01-07,facebook,BR,Android,False,variant_b,non_payer,0.0
P001669,2024-02-02,facebook,BR,iOS,True,variant_b,minnow,5.05582206281236
P001670,2024-01-23,facebook,UK,Android,True,variant_b,non_payer,0.0
P001671,2024-01-21,organic,UK,Android,True,control,dolphin,28.770245868459572
P001672,2024-01-19,organic,IN,Android,True,control,minnow,12.464383213746228
P001673,2024-02-17,organic,FR,Android,True,variant_a,non_payer,0.0
P001674,2024-01-19,organic,IN,iOS,False,variant_a,minnow,8.130730082813798
P001675,2024-02-05,unity_ads,JP,iOS,True,control,non_payer,0.0
P001676,2024-01-29,organic,AU,Android,True,control,whale,397.42942394268346
P001677,2024-02-29,organic,US,Android,True,variant_b,non_payer,0.0
P001678,2024-01-18,facebook,US,Android,True,control,non_payer,0.0
P001679,2024-01-02,unity_ads,MX,iOS,True,,non_payer,0.0
P001680,2024-01-01,organic,UK,Android,True,variant_a,non_payer,0.0
P001681,2024-02-16,organic,US,Android,False,variant_b,non_payer,0.0
P001682,2024-01-05,facebook,FR,iOS,True,control,non_payer,0.0
P001683,2024-01-20,google,FR,Android,True,,minnow,1.2532508792935224
P001684,2024-01-11,facebook,US,iOS,False,control,non_payer,0.0
P001685,2024-02-11,unity_ads,US,Android,True,control,non_payer,0.0
P001686,2024-01-02,tiktok,CA,iOS,True,control,minnow,8.334893561418387
P001687,2024-01-03,google,US,iOS,True,control,non_payer,0.0
P001688,2024-01-23,google,JP,iOS,True,variant_a,minnow,11.52921934649383
P001689,2024-02-24,facebook,UK,Android,True,variant_b,non_payer,0.0
P001690,2024-01-12,organic,JP,Android,True,control,non_payer,0.0
P001691,2024-01-20,apple_search,JP,iOS,True,variant_b,non_payer,0.0
P001692,2024-01-05,facebook,DE,Android,False,variant_b,non_payer,0.0
P001693,2024-02-06,organic,UK,Android,True,,minnow,11.730912998768227
P001694,2024-02-07,google,CA,Android,True,control,non_payer,0.0
P001695,2024-01-30,organic,UK,iOS,True,control,minnow,4.001966858803778
P001696,2024-01-09,facebook,UK,iOS,False,control,minnow,14.930868163868569
P001697,2024-02-03,facebook,JP,Android,True,variant_a,non_payer,0.0
P001698,2024-02-22,facebook,CA,iOS,False,variant_a,non_payer,0.0
P001699,2024-02-13,unity_ads,JP,Android,True,variant_a,non_payer,0.0
P001700,2024-02-04,organic,US,iOS,True,control,dolphin,65.50239330056718
P001701,2024-02-21,facebook,US,iOS,False,variant_b,non_payer,0.0
P001702,2024-02-27,facebook,MX,iOS,True,variant_a,minnow,5.6480985139045226
P001703,2024-01-22,google,AU,Android,False,variant_a,non_payer,0.0
P001704,2024-02-13,google,CA,iOS,False,control,dolphin,51.42461976571846
P001705,2024-01-24,facebook,CA,iOS,False,variant_a,non_payer,0.0
P001706,2024-01-17,google,US,Android,False,variant_b,non_payer,0.0
P001707,2024-01-10,organic,FR,Android,False,variant_b,non_payer,0.0
P001708,2024-01-30,tiktok,US,Android,True,,dolphin,29.954947939031015
P001709,2024-02-25,facebook,AU,Android,True,variant_b,minnow,7.90698187684969
P001710,2024-02-28,google,AU,iOS,True,control,non_payer,0.0
P001711,2024-02-15,organic,IN,iOS,True,control,non_payer,0.0
P001712,2024-01-23,organic,CA,Android,True,,non_payer,0.0
P001713,2024-02-01,facebook,US,Android,True,variant_b,non_payer,0.0
P001714,2024-01-17,unity_ads,AU,Android,True,variant_b,non_payer,0.0
P001715,2024-02-19,facebook,US,iOS,False,variant_b,minnow,11.54613612930207
P001716,2024-02-20,tiktok,US,iOS,False,control,minnow,6.731741364872983
P001717,2024-01-17,facebook,US,iOS,False,variant_b,non_payer,0.0
P001718,2024-01-14,facebook,CA,Android,False,control,non_payer,0.0
P001719,2024-01-09,organic,US,iOS,True,variant_a,non_payer,0.0
P001720,2024-02-09,unity_ads,CA,iOS,False,variant_a,non_payer,0.0
P001721,2024-01-02,organic,IN,iOS,True,variant_a,minnow,13.135937205238463
P001722,2024-02-14,unity_ads,FR,Android,False,variant_a,non_payer,0.0
P001723,2024-01-25,tiktok,US,iOS,True,variant_a,non_payer,0.0
P001724,2024-02-08,tiktok,US,Android,False,variant_a,non_payer,0.0
P001725,2024-01-09,facebook,DE,Android,True,variant_a,non_payer,0.0
P001726,2024-02-23,google,BR,iOS,True,control,non_payer,0.0
P001727,2024-01-22,google,US,Android,True,variant_b,non_payer,0.0
P001728,2024-02-12,organic,JP,iOS,False,variant_b,non_payer,0.0
P001729,2024-02-15,google,AU,iOS,False,variant_a,non_payer,0.0
P001730,2024-01-04,organic,CA,Android,True,variant_b,non_payer,0.0
P001731,2024-01-26,facebook,IN,Android,True,variant_a,minnow,7.674533292281331
P001732,2024-02-27,organic,FR,Android,True,control,minnow,13.608537541595993
P001733,2024-01-29,organic,JP,Android,True,variant_a,minnow,10.844852709922138
P001734,2024-02-14,facebook,UK,Android,True,control,whale,244.0077612714881
P001735,2024-02-03,facebook,AU,iOS,True,variant_b,minnow,1.9382445058977884
P001736,2024-01-23,google,AU,Android,True,variant_a,minnow,12.201489610498292
P001737,2024-02-06,organic,UK,Android,False,control,minnow,5.995531974396609
P001738,2024-01-11,facebook,AU,iOS,True,variant_a,dolphin,35.139605901663195
P001739,2024-01-06,organic,US,iOS,True,variant_b,non_payer,0.0
P001740,2024-01-18,facebook,US,Android,True,variant_a,non_payer,0.0
P001741,2024-01-21,google,UK,iOS,False,,non_payer,0.0
P001742,2024-02-11,facebook,FR,iOS,False,,non_payer,0.0
P001743,2024-02-05,google,IN,Android,True,variant_b,dolphin,89.22563847951379
P001744,2024-02-10,organic,CA,Android,True,variant_b,non_payer,0.0
P001745,2024-02-07,google,DE,Android,True,variant_a,non_payer,0.0
P001746,2024-02-03,facebook,US,iOS,False,variant_a,non_payer,0.0
P001747,2024-01-17,facebook,BR,Android,True,,minnow,14.766293327184231
P001748,2024-02-06,google,AU,iOS,True,variant_a,non_payer,0.0
P001749,2024-01-25,organic,JP,iOS,True,control,minnow,12.322475293377675
P001750,2024-02-07,google,JP,Android,True,control,non_payer,0.0
P001751,2024-02-27,google,US,iOS,True,variant_b,non_payer,0.0
P001752,2024-01-12,organic,CA,iOS,True,variant_a,non_payer,0.0
P001753,2024-01-23,organic,MX,Android,True,control,non_payer,0.0
P001754,2024-02-22,organic,US,Android,True,variant_b,minnow,11.151813192481994
P001755,2024-02-11,tiktok,DE,Android,True,variant_a,non_payer,0.0
P001756,2024-01-22,google,MX,Android,True,variant_a,non_payer,0.0
P001757,2024-01-21,organic,UK,Android,True,control,non_payer,0.0
P001758,2024-01-27,facebook,BR,iOS,True,control,minnow,1.0134198368718588
P001759,2024-02-26,facebook,IN,Android,True,control,minnow,2.483634967257397
P001760,2024-01-31,unity_ads,FR,iOS,True,variant_a,non_payer,0.0
P001761,2024-01-06,organic,US,iOS,True,variant_b,non_payer,0.0
P001762,2024-01-27,organic,UK,Android,False,variant_b,non_payer,0.0
P001763,2024-02-09,unity_ads,US,Android,False,control,non_payer,0.0
P001764,2024-02-03,organic,JP,iOS,True,variant_b,non_payer,0.0
P001765,2024-01-12,organic,JP,iOS,True,control,non_payer,0.0
P001766,2024-02-14,tiktok,DE,iOS,False,control,non_payer,0.0
P001767,2024-02-26,google,UK,Android,False,variant_b,non_payer,0.0
P001768,2024-02-22,organic,US,Android,True,control,non_payer,0.0
P001769,2024-01-07,organic,FR,Android,True,variant_b,non_payer,0.0
P001770,2024-01-10,organic,FR,Android,False,control,non_payer,0.0
P001771,2024-02-14,organic,IN,Android,True,control,non_payer,0.0
P001772,2024-01-17,unity_ads,FR,Android,False,variant_b,minnow,10.393213085947659
